time,amplitude
6392.941036618,622.0
6392.961564603,749.0
6392.961873077,819.4739512039813
6392.961968124,857.1233465352956
6392.982474063,904.0
6393.002455923,970.0
6393.023172219,970.0
6393.044228186,970.0
6393.063898703,968.0
6393.084229216,858.0
6393.101095634,742.0
6393.121572045,656.0
6393.141722545,562.0
6393.162377831,454.0
6393.182960802,392.0
6393.20348342,342.0
6393.223753732,329.0
6393.244237316,345.0
6393.265022379,384.0
6393.285488473,422.0
6393.306383335,460.0
6393.326051051,484.0
6393.347077421,500.0
6393.3672404,492.0
6393.383493955,477.0
6393.40384776,457.0
6393.424434642,429.0
6393.444780791,411.0
6393.465250276,386.0
6393.485737631,367.0
6393.506715732,351.0
6393.526898369,355.0
6393.547479062,354.0
6393.567919266,361.0
6393.588382002,367.0
6393.608585421,371.0
6393.629288098,388.0
6393.649543693,439.0
6393.67017072,541.0
6393.68672624,701.0
6393.69052353,773.2715432752846
6393.690619974,795.0635491380226
6393.706975933,853.0
6393.727383236,970.0
6393.748127589,970.0
6393.76860054,970.0
6393.789031286,970.0
6393.809302834,891.0
6393.830096108,764.0
6393.850246792,654.0
6393.871708043,543.0
6393.891230745,447.0
6393.911756034,370.0
6393.932547546,325.0
6393.952663519,304.0
6393.973661811,318.0
6393.989503349,349.0
6394.010576664,405.0
6394.030700001,447.0
6394.051249326,479.0
6394.071733359,494.0
6394.091908488,493.0
6394.112371105,479.0
6394.132866694,464.0
6394.153623709,445.0
6394.174394983,422.0
6394.194545499,407.0
6394.21478903,386.0
6394.235296153,376.0
6394.255753839,368.0
6394.276196836,365.0
6394.292791761,366.0
6394.313417078,379.0
6394.333556862,383.0
6394.354308103,389.0
6394.374851296,420.0
6394.395049532,506.0
6394.415496334,640.0
6394.436100197,758.0
6394.436287211,833.388138024142
6394.436402908,881.3990987996101
6394.457231455,925.0
6394.477120375,970.0
6394.497817584,970.0
6394.51787615,970.0
6394.538807692,886.0
6394.559009091,773.0
6394.579332729,653.0
6394.600214577,572.0
6394.61625476,467.0
6394.637100653,385.0
6394.657132487,332.0
6394.677957912,308.0
6394.698319299,322.0
6394.71930901,344.0
6394.738993115,390.0
6394.759648337,428.0
6394.780072282,457.0
6394.800551863,480.0
6394.821042749,494.0
6394.842569631,489.0
6394.861899834,465.0
6394.882359809,443.0
6394.902988075,419.0
6394.919567039,401.0
6394.940634282,388.0
6394.9602002,371.0
6394.981108752,354.0
6395.001184605,352.0
6395.022199476,351.0
6395.042133558,358.0
6395.062893179,360.0
6395.083059522,367.0
6395.103534543,381.0
6395.124077981,431.0
6395.144472998,526.0
6395.165007301,675.0
6395.165108868,733.3748903984384
6395.165193407,748.1283325518317
6395.185439572,819.0
6395.206356475,966.0
6395.22656595,970.0
6395.24278994,970.0
6395.263364799,970.0
6395.283808396,908.0
6395.304442439,773.0
6395.324700595,649.0
6395.345172223,558.0
6395.365729558,451.0
6395.38618527,369.0
6395.407229806,324.0
6395.427110912,308.0
6395.447811237,318.0
6395.468084834,344.0
6395.488502564,381.0
6395.509166545,421.0
6395.525958017,456.0
6395.545902862,488.0
6395.566767702,488.0
6395.586889846,480.0
6395.607421181,460.0
6395.62818601,437.0
6395.648670961,411.0
6395.668881106,392.0
6395.689533715,374.0
6395.709730272,364.0
6395.730198682,357.0
6395.750788527,355.0
6395.771733204,357.0
6395.791933346,355.0
6395.812158685,347.0
6395.828476728,356.0
6395.849262393,377.0
6395.869476849,410.0
6395.890492364,480.0
6395.910768359,599.0
6395.931490583,712.0
6395.932198934,773.5122418003568
6395.932315098,811.5607680968884
6395.951349056,875.0
6395.972052163,969.0
6395.992546912,970.0
6396.013027507,970.0
6396.033398699,883.0
6396.054340237,764.0
6396.074800408,642.0
6396.094709198,553.0
6396.115435862,445.0
6396.135876308,369.0
6396.152449081,326.0
6396.173068788,313.0
6396.193004705,316.0
6396.213772729,334.0
6396.234365238,369.0
6396.254720702,403.0
6396.275141106,438.0
6396.295495338,464.0
6396.316410248,476.0
6396.336563436,472.0
6396.357302137,464.0
6396.377528511,447.0
6396.397922451,425.0
6396.418580627,406.0
6396.434850457,386.0
6396.455586363,383.0
6396.475666255,373.0
6396.496525868,367.0
6396.516888508,366.0
6396.53741353,360.0
6396.558013927,353.0
6396.577995845,349.0
6396.598706197,371.0
6396.619120648,426.0
6396.640635773,518.0
6396.66009307,656.0
6396.660194269,708.3556984604298
6396.660272965,714.4338015192241
6396.680666361,761.0
6396.701034351,887.0
6396.721631016,956.0
6396.742632403,957.0
6396.758349144,901.0
6396.779002625,811.0
6396.799395408,696.0
6396.819695008,600.0
6396.840422623,485.0
6396.860595932,393.0
6396.881315526,331.0
6396.901709461,302.0
6396.922511212,299.0
6396.942691448,320.0
6396.963215086,355.0
6396.983761257,399.0
6397.004060118,443.0
6397.025104504,470.0
6397.044900885,481.0
6397.061508803,483.0
6397.082029394,475.0
6397.102467154,452.0
6397.122718055,429.0
6397.143500192,398.0
6397.163699351,383.0
6397.184489188,378.0
6397.20474678,375.0
6397.225390451,373.0
6397.246062699,366.0
6397.266486765,364.0
6397.286627566,362.0
6397.307116703,374.0
6397.328394315,411.0
6397.348167754,505.0
6397.364447974,629.0
6397.384889208,737.0
6397.384982404,782.3405858829126
6397.389140892,806.1042753796805
6397.405679708,863.0
6397.425856434,963.0
6397.446440192,970.0
6397.466823332,924.0
6397.487292973,828.0
6397.508473524,707.0
6397.52837358,617.0
6397.548872359,517.0
6397.569192981,429.0
6397.589829461,368.0
6397.610225507,327.0
6397.630748927,312.0
6397.651358464,318.0
6397.66746612,343.0
6397.688583641,390.0
6397.709119064,428.0
6397.728897886,455.0
6397.749628249,479.0
6397.769894759,478.0
6397.790576808,473.0
6397.811360824,465.0
6397.831433582,442.0
6397.852014755,415.0
6397.87239568,389.0
6397.892906798,373.0
6397.91354825,363.0
6397.933910608,356.0
6397.954271853,357.0
6397.97105891,355.0
6397.991340119,372.0
6398.012273246,378.0
6398.03255947,392.0
6398.052790957,432.0
6398.073327317,502.0
6398.093593359,614.0
6398.114244104,720.0
6398.11434179,769.1219799078004
6398.114428014,793.0896347712768
6398.134388534,841.0
6398.155257201,926.0
6398.175539376,939.0
6398.195827547,892.0
6398.216442972,794.0
6398.236795251,690.0
6398.257985201,601.0
6398.277849979,493.0
6398.29416381,411.0
6398.315030823,365.0
6398.335039494,336.0
6398.355981396,329.0
6398.377039147,334.0
6398.396634622,346.0
6398.417016817,376.0
6398.437972068,406.0
6398.458547375,434.0
6398.478401385,455.0
6398.499183258,465.0
6398.519572307,464.0
6398.539876007,454.0
6398.560425082,438.0
6398.580914614,420.0
6398.597509404,412.0
6398.617739738,407.0
6398.638398404,384.0
6398.658734973,358.0
6398.679110082,358.0
6398.699828527,354.0
6398.720792074,355.0
6398.740970987,360.0
6398.761216223,371.0
6398.781522097,417.0
6398.802222733,498.0
6398.822713949,614.0
6398.843618334,716.0
6398.843707232,772.7248545051241
6398.843782382,806.062652225946
6398.86349843,856.0
6398.883879942,932.0
6398.904256611,934.0
6398.921022534,880.0
6398.941743894,790.0
6398.961685443,665.0
6398.982604253,575.0
6399.002706583,475.0
6399.023160304,394.0
6399.044041156,344.0
6399.064243085,320.0
6399.084652454,318.0
6399.105440011,335.0
6399.126123854,365.0
6399.146111746,400.0
6399.166681483,435.0
6399.186957241,467.0
6399.203607994,486.0
6399.223927104,495.0
6399.244883297,482.0
6399.264772905,466.0
6399.285327611,439.0
6399.306057158,414.0
6399.326901995,392.0
6399.346936518,381.0
6399.367287354,376.0
6399.387888642,373.0
6399.40818047,370.0
6399.428597539,376.0
6399.449412554,381.0
6399.469853958,387.0
6399.490005395,423.0
6399.506995375,503.0
6399.527115536,623.0
6399.547639794,722.0
6399.54772444,768.429511936176
6399.551492163,790.9611305588062
6399.568777196,844.0
6399.588572784,938.0
6399.609365274,952.0
6399.629379338,894.0
6399.65012935,795.0
6399.670835431,682.0
6399.691679983,607.0
6399.711749165,510.0
6399.731940536,426.0
6399.752293444,372.0
6399.77536253,342.0
6399.793185428,334.0
6399.813829386,349.0
6399.830588757,377.0
6399.851112327,415.0
6399.871285271,443.0
6399.891679011,464.0
6399.912492594,476.0
6399.932664264,480.0
6399.953089973,469.0
6399.974201902,450.0
6399.993896924,433.0
6400.014383799,419.0
6400.034837382,408.0
6400.055789179,399.0
6400.076440996,387.0
6400.096341696,379.0
6400.11264476,376.0
6400.133332887,386.0
6400.153969875,385.0
6400.174287995,384.0
6400.194766685,389.0
6400.215122243,436.0
6400.235664821,516.0
6400.256340995,641.0
6400.277022787,741.0
6400.27714157,790.503506980379
6400.277216424,818.3694059413043
6400.297074694,864.0
6400.317781198,935.0
6400.33823068,936.0
6400.359023396,888.0
6400.378926241,786.0
6400.399576818,678.0
6400.419967582,601.0
6400.4365082,506.0
6400.456874378,431.0
6400.477273732,377.0
6400.497821919,341.0
6400.518384343,331.0
6400.539163035,343.0
6400.559593559,366.0
6400.579528904,408.0
6400.600349639,441.0
6400.620773398,471.0
6400.641462174,482.0
6400.661946475,481.0
6400.682015672,475.0
6400.70241703,466.0
6400.723699569,447.0
6400.740631158,437.0
6400.760519635,421.0
6400.780371596,392.0
6400.800873132,371.0
6400.821589696,359.0
6400.842190383,361.0
6400.862361574,368.0
6400.882960417,377.0
6400.903161605,386.0
6400.924272769,391.0
6400.94424745,404.0
6400.964719873,440.0
6400.985332188,539.0
6401.005611351,664.0
6401.005778881,709.5136588557575
6401.00588228,714.4635940988328
6401.026562832,760.0
6401.046441325,880.0
6401.06290863,942.0
6401.083599969,941.0
6401.103813695,869.0
6401.12525703,767.0
6401.145491788,650.0
6401.16542855,575.0
6401.1859781,471.0
6401.206891466,397.0
6401.227330103,353.0
6401.247788732,341.0
6401.267904946,333.0
6401.288299712,353.0
6401.308536951,386.0
6401.329846056,424.0
6401.349631831,464.0
6401.365922597,495.0
6401.386536017,517.0
6401.40713696,506.0
6401.427885485,482.0
6401.448145893,459.0
6401.46833235,432.0
6401.488789399,414.0
6401.509767964,402.0
6401.529773536,395.0
6401.55045537,390.0
6401.571110492,383.0
6401.592099057,382.0
6401.612133427,385.0
6401.632526052,385.0
6401.648502698,390.0
6401.669366794,408.0
6401.689732066,442.0
6401.710706712,513.0
6401.73050742,626.0
6401.751181739,745.0
6401.751460346,804.1920686756332
6401.751539484,830.5792955354748
6401.771387899,876.0
6401.791920875,959.0
6401.812349539,965.0
6401.832997917,912.0
6401.8535903,820.0
6401.873930595,713.0
6401.894636269,630.0
6401.914901027,541.0
6401.935514592,451.0
6401.955748449,388.0
6401.972398657,352.0
6401.992685823,354.0
6402.013063945,364.0
6402.033749263,386.0
6402.054088353,420.0
6402.07450044,455.0
6402.095158458,480.0
6402.116514956,498.0
6402.135921215,506.0
6402.156400432,505.0
6402.177677434,492.0
6402.197610293,470.0
6402.218062219,448.0
6402.238342781,426.0
6402.258666839,410.0
6402.276232953,398.0
6402.296001754,397.0
6402.316300685,388.0
6402.336692767,380.0
6402.357627876,382.0
6402.377633178,380.0
6402.398250275,385.0
6402.418582121,406.0
6402.439205285,459.0
6402.459692134,555.0
6402.480048839,681.0
6402.480143475,732.1341327841145
6402.48022059,750.5001169401245
6402.500666133,816.0
6402.52093023,948.0
6402.541813922,970.0
6402.562030488,970.0
6402.582316382,932.0
6402.599109839,842.0
6402.619301928,744.0
6402.640246089,656.0
6402.660407093,564.0
6402.680619471,460.0
6402.701107177,398.0
6402.721650528,366.0
6402.742342294,353.0
6402.762769049,363.0
6402.783116703,392.0
6402.803761837,426.0
6402.824048963,464.0
6402.844477893,494.0
6402.865010339,505.0
6402.88536475,513.0
6402.902087345,510.0
6402.922543486,502.0
6402.943011727,470.0
6402.963238797,446.0
6402.984179812,420.0
6403.004259247,405.0
6403.025522489,395.0
6403.045394098,386.0
6403.065618082,383.0
6403.086160215,386.0
6403.106909293,386.0
6403.128011342,385.0
6403.147615111,383.0
6403.168153104,392.0
6403.18476555,421.0
6403.20502216,498.0
6403.225884139,617.0
6403.245977219,731.0
6403.24613342,794.7388502505501
6403.246231089,834.4987320781067
6403.266513363,891.0
6403.286968195,970.0
6403.307816396,970.0
6403.327851888,970.0
6403.348463841,936.0
6403.368988141,832.0
6403.389694,716.0
6403.410315732,630.0
6403.4307374,524.0
6403.451007948,431.0
6403.471245269,378.0
6403.49156829,351.0
6403.508101685,348.0
6403.528495472,379.0
6403.549021162,412.0
6403.569728531,446.0
6403.590334931,475.0
6403.610595067,503.0
6403.631186805,523.0
6403.651598928,528.0
6403.672137687,513.0
6403.692556684,483.0
6403.71326076,452.0
6403.733419403,421.0
6403.753805224,404.0
6403.774384284,396.0
6403.794591648,389.0
6403.811087538,394.0
6403.831677921,405.0
6403.85228974,405.0
6403.872559573,402.0
6403.893576531,399.0
6403.913526652,402.0
6403.934233951,426.0
6403.954467254,502.0
6403.975469298,621.0
6403.996169069,743.0
6403.996355368,818.076565102174
6403.997028394,865.4209141975066
6404.01587696,914.0
6404.036393629,970.0
6404.056934011,970.0
6404.07748468,970.0
6404.097756117,969.0
6404.118294691,854.0
6404.13488028,740.0
6404.156196501,652.0
6404.176236604,548.0
6404.196226882,445.0
6404.216771891,370.0
6404.237304095,338.0
6404.257480755,338.0
6404.278238519,362.0
6404.29841366,406.0
6404.319479319,449.0
6404.340371683,491.0
6404.359984034,520.0
6404.380538322,534.0
6404.401216409,531.0
6404.42124289,515.0
6404.43793043,487.0
6404.458930922,466.0
6404.478700591,432.0
6404.499404784,402.0
6404.519941545,391.0
6404.540402578,386.0
6404.560609683,387.0
6404.581122862,387.0
6404.601620579,379.0
6404.622032465,381.0
6404.643255774,396.0
6404.66295085,415.0
6404.683591764,466.0
6404.703999112,576.0
6404.720302322,722.0
6404.724418063,796.7497045526862
6404.72452273,828.0871740139945
6404.741002456,880.0
6404.761739899,970.0
6404.781862854,970.0
6404.802423183,970.0
6404.822806561,970.0
6404.843158485,970.0
6404.863852064,906.0
6404.884635327,774.0
6404.904929762,658.0
6404.925629652,560.0
6404.945873567,453.0
6404.966324507,380.0
6404.986927855,343.0
6405.007064505,337.0
6405.027708888,357.0
6405.043970701,397.0
6405.064402155,456.0
6405.08495803,496.0
6405.105571009,527.0
6405.126793376,535.0
6405.146254101,520.0
6405.166967208,491.0
6405.187616867,461.0
6405.208396478,434.0
6405.228248811,412.0
6405.248820182,393.0
6405.269382887,382.0
6405.290189457,379.0
6405.310154516,383.0
6405.330528751,386.0
6405.346995118,394.0
6405.367472252,405.0
6405.387901272,406.0
6405.408577595,411.0
6405.429088922,465.0
6405.449424154,568.0
6405.469906993,708.0
6405.470025627,775.551264908039
6405.470120044,803.5380944248811
6405.490430985,863.0
6405.511402156,970.0
6405.531282442,970.0
6405.552089092,970.0
6405.572578973,970.0
6405.592972181,970.0
6405.613367999,948.0
6405.633843978,800.0
6405.654464374,663.0
6405.670565818,574.0
6405.691019614,464.0
6405.711671459,382.0
6405.732219931,336.0
6405.752671212,327.0
6405.772910051,344.0
6405.794045501,379.0
6405.813861786,423.0
6405.834353697,468.0
6405.855276775,499.0
6405.876143407,512.0
6405.896136125,505.0
6405.916324992,493.0
6405.936971402,468.0
6405.957187509,443.0
6405.974098176,416.0
6405.994585486,401.0
6406.014576363,383.0
6406.035315573,366.0
6406.055623191,356.0
6406.076232027,354.0
6406.096488285,357.0
6406.117149906,363.0
6406.137406269,368.0
6406.157921332,376.0
6406.178608482,396.0
6406.199017131,458.0
6406.219613849,581.0
6406.240132511,724.0
6406.240320831,805.1823671830308
6406.24098871,846.6100464059755
6406.260483565,897.0
6406.276770635,970.0
6406.297327014,970.0
6406.317746525,970.0
6406.33822153,970.0
6406.359196777,970.0
6406.379170326,899.0
6406.399546239,745.0
6406.42016082,638.0
6406.440515358,520.0
6406.462230139,408.0
6406.481680398,329.0
6406.502543623,298.0
6406.522479328,303.0
6406.544697492,344.0
6406.563422601,393.0
6406.580224993,443.0
6406.600461658,498.0
6406.621065936,520.0
6406.641776773,524.0
6406.662268347,511.0
6406.682174042,488.0
6406.702958827,457.0
6406.723857128,430.0
6406.743771195,403.0
6406.764233261,379.0
6406.784601236,365.0
6406.805129586,357.0
6406.825547683,357.0
6406.846266118,356.0
6406.862388709,361.0
6406.883138229,374.0
6406.903864273,377.0
6406.924213643,389.0
6406.945038069,439.0
6406.96494364,545.0
6406.985680231,686.0
6406.985823008,752.9327541108668
6406.985908859,782.5318395402719
6407.005762096,850.0
6407.026767747,970.0
6407.047041997,970.0
6407.067456264,970.0
6407.087645566,971.0
6407.108124294,970.0
6407.128909739,934.0
6407.149254647,779.0
6407.169805069,645.0
6407.189944119,534.0
6407.206545395,418.0
6407.227447073,345.0
6407.247768217,295.0
6407.268071935,289.0
6407.288419098,317.0
6407.30913093,363.0
6407.329700421,415.0
6407.349773279,467.0
6407.370265165,494.0
6407.391184839,498.0
6407.411766489,497.0
6407.431780948,482.0
6407.45248913,454.0
6407.472854445,424.0
6407.493335589,400.0
6407.510188564,377.0
6407.529982914,369.0
6407.550573724,354.0
6407.571334496,346.0
6407.591742247,343.0
6407.612226137,344.0
6407.632455705,343.0
6407.653206924,345.0
6407.673592915,361.0
6407.694333899,401.0
6407.714283671,511.0
6407.735001923,671.0
6407.735114154,731.2757629987625
6407.735215125,743.985728126231
6407.75529869,816.0
6407.776392531,970.0
6407.796235845,970.0
6407.812597736,970.0
6407.833725144,970.0
6407.853811381,971.0
6407.874139136,970.0
6407.894696052,820.0
6407.914973665,661.0
6407.935734884,547.0
6407.956041816,433.0
6407.97700332,351.0
6407.99721601,304.0
6408.017931005,288.0
6408.037890247,308.0
6408.058342589,340.0
6408.079771371,387.0
6408.099308083,427.0
6408.115965066,467.0
6408.136448352,497.0
6408.156919541,500.0
6408.177144416,474.0
6408.19776695,444.0
6408.218259245,418.0
6408.238610282,393.0
6408.259042862,371.0
6408.279520535,348.0
6408.299982531,329.0
6408.321681106,325.0
6408.341289746,330.0
6408.362545137,332.0
6408.382018112,335.0
6408.398369345,341.0
6408.418784093,352.0
6408.439524594,362.0
6408.460167347,394.0
6408.480325763,477.0
6408.500638207,614.0
6408.521499786,752.0
6408.521683274,835.9674692133378
6408.521780289,882.0517828715348
6408.541668722,923.0
6408.562091579,970.0
6408.582636035,970.0
6408.603325787,970.0
6408.623840345,970.0
6408.644614474,910.0
6408.665057457,764.0
6408.685151573,632.0
6408.705445496,525.0
6408.72188903,417.0
6408.742334118,349.0
6408.762883574,304.0
6408.783292843,286.0
6408.803989704,298.0
6408.824283813,332.0
6408.844958893,378.0
6408.86524135,425.0
6408.885766566,466.0
6408.90622306,493.0
6408.926978234,500.0
6408.947293049,484.0
6408.967786397,455.0
6408.988585133,428.0
6409.0086559,393.0
6409.025233599,364.0
6409.045943268,355.0
6409.065864333,341.0
6409.086681308,332.0
6409.106828451,327.0
6409.128572941,331.0
6409.147969977,336.0
6409.168283719,336.0
6409.189160334,347.0
6409.210745025,382.0
6409.229810718,457.0
6409.250215858,604.0
6409.270991053,738.0
6409.271117918,817.0803526258903
6409.27122844,863.3793126684423
6409.291383959,912.0
6409.31208373,971.0
6409.332055589,970.0
6409.348804781,970.0
6409.369072169,970.0
6409.389603522,883.0
6409.410460518,723.0
6409.430935699,607.0
6409.450945079,487.0
6409.47135477,376.0
6409.492211797,300.0
6409.512931397,262.0
6409.532815869,259.0
6409.55332775,286.0
6409.573871069,329.0
6409.594484049,388.0
6409.615037007,455.0
6409.635086281,493.0
6409.651868798,511.0
6409.672088297,513.0
6409.692571911,487.0
6409.713759903,451.0
6409.733717774,414.0
6409.754183065,381.0
6409.774440629,362.0
6409.795395954,340.0
6409.815408864,331.0
6409.83610534,324.0
6409.85679533,327.0
6409.877463335,331.0
6409.89743487,340.0
6409.917827065,357.0
6409.934213135,406.0
6409.954754112,499.0
6409.975648088,638.0
6409.995910748,768.0
6409.996122197,859.4225979967831
6409.996204303,918.3330968484979
6410.016383036,950.0
6410.036969349,970.0
6410.057474364,971.0
6410.077647795,970.0
6410.098329008,970.0
6410.118761715,848.0
6410.139007501,714.0
6410.159715713,612.0
6410.180006375,511.0
6410.200417354,407.0
6410.22113207,342.0
6410.241580701,301.0
6410.258112907,295.0
6410.278451053,319.0
6410.298776775,350.0
6410.31913778,385.0
6410.339682248,422.0
6410.361061487,449.0
6410.380860973,463.0
6410.401073823,460.0
6410.421918271,448.0
6410.442224596,427.0
6410.463031814,404.0
6410.483147432,380.0
6410.503833441,363.0
6410.524283466,341.0
6410.544429235,323.0
6410.560909809,320.0
6410.581825881,334.0
6410.601899507,332.0
6410.622389166,335.0
6410.642983863,339.0
6410.663726186,356.0
6410.684331334,413.0
6410.704547762,517.0
6410.724984256,664.0
6410.725141748,715.0338575399194
6410.725235477,726.2015173568282
6410.745496677,804.0
6410.765707506,968.0
6410.78624337,970.0
6410.806581735,971.0
6410.827214191,970.0
6410.847671488,887.0
6410.864488607,754.0
6410.884386266,640.0
6410.904891001,561.0
6410.926605602,449.0
6410.946138882,366.0
6410.966274113,307.0
6410.9875021,281.0
6411.008134203,290.0
6411.02797351,312.0
6411.048294369,347.0
6411.068735803,385.0
6411.089221878,415.0
6411.109976801,444.0
6411.130078837,464.0
6411.150753843,452.0
6411.167232394,451.0
6411.187513139,440.0
6411.208060923,410.0
6411.228665147,375.0
6411.24898214,343.0
6411.269515912,321.0
6411.290119055,308.0
6411.31052126,307.0
6411.330841426,314.0
6411.351859198,324.0
6411.371771512,332.0
6411.392931532,338.0
6411.4127638,346.0
6411.433517765,381.0
6411.45385926,462.0
6411.470298508,599.0
6411.490749852,741.0
6411.494626364,814.2350435113751
6411.494717473,847.0803817778876
6411.511622845,894.0
6411.531777939,970.0
6411.552262032,970.0
6411.572790397,970.0
6411.592986232,909.0
6411.613640317,786.0
6411.63395462,651.0
6411.654629777,564.0
6411.675294584,448.0
6411.69588077,355.0
6411.716110212,291.0
6411.73637282,263.0
6411.756877521,275.0
6411.777711633,315.0
6411.793708196,370.0
6411.814376408,431.0
6411.834644657,472.0
6411.855308768,487.0
6411.875669687,488.0
6411.896654615,470.0
6411.91677237,451.0
6411.937409739,425.0
6411.95759808,398.0
6411.977954656,376.0
6411.998404458,356.0
6412.019219588,346.0
6412.039427114,345.0
6412.059993176,344.0
6412.076354376,336.0
6412.097155559,349.0
6412.117407269,350.0
6412.137958477,357.0
6412.158495687,379.0
6412.17929194,435.0
6412.199234438,545.0
6412.219825475,682.0
6412.21993802,744.2110556064287
6412.220070329,771.9520287221135
6412.240769722,843.0
6412.260785558,970.0
6412.28142869,970.0
6412.30194309,970.0
6412.322394305,970.0
6412.342836987,907.0
6412.363257955,769.0
6412.383532513,631.0
6412.399816352,533.0
6412.420641619,448.0
6412.440992425,372.0
6412.461774654,316.0
6412.48208809,291.0
6412.502161572,302.0
6412.522948657,332.0
6412.543588048,371.0
6412.564243321,410.0
6412.584295499,444.0
6412.604880955,467.0
6412.625057509,476.0
6412.645563197,468.0
6412.666039684,449.0
6412.686684872,419.0
6412.702878269,395.0
6412.723399876,381.0
6412.74390711,358.0
6412.76513168,338.0
6412.784812539,331.0
6412.805535907,334.0
6412.82605458,340.0
6412.846602512,343.0
6412.866809104,343.0
6412.887550658,344.0
6412.907771136,360.0
6412.928962754,393.0
6412.94927385,474.0
6412.969191885,599.0
6412.989738512,734.0
6412.989925807,810.981704751781
6412.990389004,850.9200491449991
6413.010009566,900.0
6413.026708628,970.0
6413.048009644,970.0
6413.067471914,970.0
6413.088252165,970.0
6413.108403569,872.0
6413.129517521,731.0
6413.149300175,615.0
6413.16992493,506.0
6413.19068184,402.0
6413.211042004,334.0
6413.231429502,293.0
6413.251705068,282.0
6413.272217467,301.0
6413.292873143,338.0
6413.313478077,380.0
6413.329626616,430.0
6413.350123964,472.0
6413.370737758,490.0
6413.39099827,484.0
6413.412064678,467.0
6413.432526255,441.0
6413.452445488,412.0
6413.472966742,383.0
6413.493429163,361.0
6413.514503328,348.0
6413.534387484,340.0
6413.555085755,329.0
6413.57534565,327.0
6413.596324452,326.0
6413.612980477,330.0
6413.633411337,351.0
6413.653305049,359.0
6413.673636962,369.0
6413.694311744,397.0
6413.715067857,475.0
6413.735048226,613.0
6413.755688358,749.0
6413.755818588,828.8841980946146
6413.755929358,870.6478032714585
6413.7761709,914.0
6413.796695974,970.0
6413.817000953,970.0
6413.837536856,970.0
6413.85847087,959.0
6413.879166815,830.0
6413.899113637,693.0
6413.919308861,591.0
6413.935881748,489.0
6413.956792988,395.0
6413.977281068,321.0
6413.997098379,280.0
6414.017863785,275.0
6414.038380021,305.0
6414.05879665,352.0
6414.079568067,413.0
6414.099548646,463.0
6414.120041408,493.0
6414.140505367,504.0
6414.161101212,498.0
6414.181665661,478.0
6414.20192064,446.0
6414.218411421,408.0
6414.239455215,397.0
6414.259635232,378.0
6414.280289954,367.0
6414.300204947,357.0
6414.320916807,354.0
6414.341265203,356.0
6414.36219621,357.0
6414.382695203,357.0
6414.402701836,359.0
6414.423102182,378.0
6414.444994143,450.0
6414.464724404,570.0
6414.484689794,716.0
6414.484785554,792.738089397058
6414.484861776,827.333125120251
6414.505274828,881.0
6414.525459114,970.0
6414.541916707,970.0
6414.562369373,970.0
6414.583463531,970.0
6414.603303887,924.0
6414.623845966,783.0
6414.644575104,643.0
6414.665260101,544.0
6414.685213559,439.0
6414.70595655,364.0
6414.726427994,317.0
6414.747254884,300.0
6414.767116673,305.0
6414.787671553,335.0
6414.80839793,386.0
6414.829086868,432.0
6414.845216884,471.0
6414.865806057,500.0
6414.886077013,509.0
6414.90688442,489.0
6414.927440586,456.0
6414.947357481,429.0
6414.967907583,399.0
6414.988639884,378.0
6415.008820265,363.0
6415.029821591,353.0
6415.049938464,347.0
6415.070282362,340.0
6415.09077581,342.0
6415.111709154,348.0
6415.131754131,349.0
6415.148148657,358.0
6415.16872933,398.0
6415.189281399,471.0
6415.209564744,617.0
6415.230125066,759.0
6415.230205923,853.4962739037762
6415.23027207,908.7049496134129
6415.250871374,944.0
6415.271194293,970.0
6415.291425131,970.0
6415.312435677,970.0
6415.333017536,970.0
6415.353105797,970.0
6415.373375422,849.0
6415.394402436,703.0
6415.414355005,590.0
6415.434966264,467.0
6415.455524886,371.0
6415.471856919,306.0
6415.492202142,291.0
6415.512885156,298.0
6415.533213866,324.0
6415.553536587,366.0
6415.574987273,423.0
6415.594516006,463.0
6415.615242551,489.0
6415.635448871,497.0
6415.656956797,489.0
6415.676815967,469.0
6415.696981117,438.0
6415.717493015,408.0
6415.737873303,388.0
6415.754394348,370.0
6415.774719324,365.0
6415.795486603,355.0
6415.815978732,354.0
6415.836313542,343.0
6415.856752722,345.0
6415.87728419,352.0
6415.89760837,352.0
6415.918376953,353.0
6415.938805766,383.0
6415.959038204,475.0
6415.979794597,651.0
6415.980415108,724.5511758917073
6415.980543705,742.0382856107452
6416.000778872,815.0
6416.020419811,970.0
6416.040994873,970.0
6416.061624688,970.0
6416.082225876,970.0
6416.098345433,970.0
6416.118831765,970.0
6416.139480334,823.0
6416.160467371,665.0
6416.181528749,549.0
6416.200836752,426.0
6416.221185759,329.0
6416.241798608,281.0
6416.262656105,276.0
6416.282926724,303.0
6416.303071687,350.0
6416.324228813,406.0
6416.344369523,466.0
6416.364656516,494.0
6416.381162221,512.0
6416.40149758,523.0
6416.421889992,506.0
6416.442672705,477.0
6416.46332525,440.0
6416.483534135,406.0
6416.503813215,381.0
6416.524463597,359.0
6416.544718018,354.0
6416.565360626,353.0
6416.585634893,355.0
6416.606445533,357.0
6416.626879346,361.0
6416.647146545,361.0
6416.667597782,369.0
6416.683955426,417.0
6416.704451486,526.0
6416.724967217,677.0
6416.725078867,749.8812570293948
6416.728964307,781.8413630980701
6416.745413613,850.0
6416.765985453,970.0
6416.78655939,970.0
6416.807058786,970.0
6416.827298635,970.0
